subject,puzzle,event,move,prev_move,s_free,s_fixed,d_goal,Lopt,attempt,RT,timestamp,first_move
A1F42D4L22K5ND:3ZSANO2JCGFTBM23KS9Y3E51YP4FSQ,prb68910_11,move,"(9, 1)","(2, -2)","Int8[3, 2, 1, 5, 1, 1, 5, 2, 4]","(Car(3, :x, 2), Car(1, :y, 3), Car(6, :y, 2), Car(5, :x, 2), Car(5, :y, 3), Car(1, :x, 3), Car(4, :x, 2), Car(2, :y, 2), Car(3, :y, 2))",10,9,1,948,1518144028354,false
A1F42D4L22K5ND:3ZSANO2JCGFTBM23KS9Y3E51YP4FSQ,prb68910_11,move,"(7, -3)","(9, 1)","Int8[3, 2, 1, 5, 1, 1, 5, 2, 5]","(Car(3, :x, 2), Car(1, :y, 3), Car(6, :y, 2), Car(5, :x, 2), Car(5, :y, 3), Car(1, :x, 3), Car(4, :x, 2), Car(2, :y, 2), Car(3, :y, 2))",10,9,1,924,1518144029278,false
A1F42D4L22K5ND:3ZSANO2JCGFTBM23KS9Y3E51YP4FSQ,prb68910_11,move,"(4, -1)","(7, -3)","Int8[3, 2, 1, 5, 1, 1, 2, 2, 5]","(Car(3, :x, 2), Car(1, :y, 3), Car(6, :y, 2), Car(5, :x, 2), Car(5, :y, 3), Car(1, :x, 3), Car(4, :x, 2), Car(2, :y, 2), Car(3, :y, 2))",11,9,1,916,1518144030194,false
A1F42D4L22K5ND:3ZSANO2JCGFTBM23KS9Y3E51YP4FSQ,prb68910_11,move,"(3, 4)","(4, -1)","Int8[3, 2, 1, 4, 1, 1, 2, 2, 5]","(Car(3, :x, 2), Car(1, :y, 3), Car(6, :y, 2), Car(5, :x, 2), Car(5, :y, 3), Car(1, :x, 3), Car(4, :x, 2), Car(2, :y, 2), Car(3, :y, 2))",11,9,1,908,1518144031102,false
A1F42D4L22K5ND:3ZSANO2JCGFTBM23KS9Y3E51YP4FSQ,prb68910_11,move,"(7, 3)","(3, 4)","Int8[3, 2, 5, 4, 1, 1, 2, 2, 5]","(Car(3, :x, 2), Car(1, :y, 3), Car(6, :y, 2), Car(5, :x, 2), Car(5, :y, 3), Car(1, :x, 3), Car(4, :x, 2), Car(2, :y, 2), Car(3, :y, 2))",10,9,1,1460,1518144032562,false
A1F42D4L22K5ND:3ZSANO2JCGFTBM23KS9Y3E51YP4FSQ,prb68910_11,move,"(9, -1)","(7, 3)","Int8[3, 2, 5, 4, 1, 1, 5, 2, 5]","(Car(3, :x, 2), Car(1, :y, 3), Car(6, :y, 2), Car(5, :x, 2), Car(5, :y, 3), Car(1, :x, 3), Car(4, :x, 2), Car(2, :y, 2), Car(3, :y, 2))",9,9,1,771,1518144033333,false
A1F42D4L22K5ND:3ZSANO2JCGFTBM23KS9Y3E51YP4FSQ,prb68910_11,move,"(2, 2)","(9, -1)","Int8[3, 2, 5, 4, 1, 1, 5, 2, 4]","(Car(3, :x, 2), Car(1, :y, 3), Car(6, :y, 2), Car(5, :x, 2), Car(5, :y, 3), Car(1, :x, 3), Car(4, :x, 2), Car(2, :y, 2), Car(3, :y, 2))",9,9,1,870,1518144034203,false
A1F42D4L22K5ND:3ZSANO2JCGFTBM23KS9Y3E51YP4FSQ,prb68910_11,move,"(8, 3)","(2, 2)","Int8[3, 4, 5, 4, 1, 1, 5, 2, 4]","(Car(3, :x, 2), Car(1, :y, 3), Car(6, :y, 2), Car(5, :x, 2), Car(5, :y, 3), Car(1, :x, 3), Car(4, :x, 2), Car(2, :y, 2), Car(3, :y, 2))",8,9,1,753,1518144034956,false
A1F42D4L22K5ND:3ZSANO2JCGFTBM23KS9Y3E51YP4FSQ,prb68910_11,move,"(1, -2)","(8, 3)","Int8[3, 4, 5, 4, 1, 1, 5, 5, 4]","(Car(3, :x, 2), Car(1, :y, 3), Car(6, :y, 2), Car(5, :x, 2), Car(5, :y, 3), Car(1, :x, 3), Car(4, :x, 2), Car(2, :y, 2), Car(3, :y, 2))",7,9,1,702,1518144035658,false
A1F42D4L22K5ND:3ZSANO2JCGFTBM23KS9Y3E51YP4FSQ,prb68910_11,move,"(9, -2)","(1, -2)","Int8[1, 4, 5, 4, 1, 1, 5, 5, 4]","(Car(3, :x, 2), Car(1, :y, 3), Car(6, :y, 2), Car(5, :x, 2), Car(5, :y, 3), Car(1, :x, 3), Car(4, :x, 2), Car(2, :y, 2), Car(3, :y, 2))",6,9,1,671,1518144036329,false
A1F42D4L22K5ND:3ZSANO2JCGFTBM23KS9Y3E51YP4FSQ,prb68910_11,move,"(4, -1)","(9, -2)","Int8[1, 4, 5, 4, 1, 1, 5, 5, 2]","(Car(3, :x, 2), Car(1, :y, 3), Car(6, :y, 2), Car(5, :x, 2), Car(5, :y, 3), Car(1, :x, 3), Car(4, :x, 2), Car(2, :y, 2), Car(3, :y, 2))",5,9,1,778,1518144037107,false
A1F42D4L22K5ND:3ZSANO2JCGFTBM23KS9Y3E51YP4FSQ,prb68910_11,move,"(7, -3)","(4, -1)","Int8[1, 4, 5, 3, 1, 1, 5, 5, 2]","(Car(3, :x, 2), Car(1, :y, 3), Car(6, :y, 2), Car(5, :x, 2), Car(5, :y, 3), Car(1, :x, 3), Car(4, :x, 2), Car(2, :y, 2), Car(3, :y, 2))",4,9,1,695,1518144037802,false
A1F42D4L22K5ND:3ZSANO2JCGFTBM23KS9Y3E51YP4FSQ,prb68910_11,move,"(5, 3)","(7, -3)","Int8[1, 4, 5, 3, 1, 1, 2, 5, 2]","(Car(3, :x, 2), Car(1, :y, 3), Car(6, :y, 2), Car(5, :x, 2), Car(5, :y, 3), Car(1, :x, 3), Car(4, :x, 2), Car(2, :y, 2), Car(3, :y, 2))",3,9,1,629,1518144038431,false
A1F42D4L22K5ND:3ZSANO2JCGFTBM23KS9Y3E51YP4FSQ,prb68910_11,move,"(7, 1)","(5, 3)","Int8[1, 4, 5, 3, 4, 1, 2, 5, 2]","(Car(3, :x, 2), Car(1, :y, 3), Car(6, :y, 2), Car(5, :x, 2), Car(5, :y, 3), Car(1, :x, 3), Car(4, :x, 2), Car(2, :y, 2), Car(3, :y, 2))",2,9,1,789,1518144039220,false
A1F42D4L22K5ND:3ZSANO2JCGFTBM23KS9Y3E51YP4FSQ,prb68910_11,move,"(6, 3)","(7, 1)","Int8[1, 4, 5, 3, 4, 1, 3, 5, 2]","(Car(3, :x, 2), Car(1, :y, 3), Car(6, :y, 2), Car(5, :x, 2), Car(5, :y, 3), Car(1, :x, 3), Car(4, :x, 2), Car(2, :y, 2), Car(3, :y, 2))",2,9,1,879,1518144040099,false
A1F42D4L22K5ND:3ZSANO2JCGFTBM23KS9Y3E51YP4FSQ,prb68910_11,move,"(9, -1)","(6, 3)","Int8[1, 4, 5, 3, 4, 4, 3, 5, 2]","(Car(3, :x, 2), Car(1, :y, 3), Car(6, :y, 2), Car(5, :x, 2), Car(5, :y, 3), Car(1, :x, 3), Car(4, :x, 2), Car(2, :y, 2), Car(3, :y, 2))",1,9,1,625,1518144040724,false
A1F42D4L22K5ND:3ZSANO2JCGFTBM23KS9Y3E51YP4FSQ,prb68910_11,win,"(0, 0)","(9, -1)","Int8[1, 4, 5, 3, 4, 4, 3, 5, 1]","(Car(3, :x, 2), Car(1, :y, 3), Car(6, :y, 2), Car(5, :x, 2), Car(5, :y, 3), Car(1, :x, 3), Car(4, :x, 2), Car(2, :y, 2), Car(3, :y, 2))",0,9,1,0,1518144040724,false
A1F42D4L22K5ND:3ZSANO2JCGFTBM23KS9Y3E51YP4FSQ,prb12604_7,start,"(0, 0)","(0, 0)","Int8[2, 1, 2, 3, 3, 1, 4, 3, 3]","(Car(3, :x, 2), Car(6, :y, 2), Car(5, :x, 3), Car(5, :y, 3), Car(2, :x, 2), Car(2, :y, 2), Car(1, :y, 3), Car(4, :y, 2), Car(6, :y, 2))",5,5,1,0,1518144042771,false
A1F42D4L22K5ND:3ZSANO2JCGFTBM23KS9Y3E51YP4FSQ,prb12604_7,move,"(5, 1)","(0, 0)","Int8[2, 1, 2, 3, 3, 1, 4, 3, 3]","(Car(3, :x, 2), Car(6, :y, 2), Car(5, :x, 3), Car(5, :y, 3), Car(2, :x, 2), Car(2, :y, 2), Car(1, :y, 3), Car(4, :y, 2), Car(6, :y, 2))",5,5,1,1749,1518144044520,true
A1F42D4L22K5ND:3ZSANO2JCGFTBM23KS9Y3E51YP4FSQ,prb12604_7,move,"(4, 1)","(5, 1)","Int8[2, 1, 2, 3, 4, 1, 4, 3, 3]","(Car(3, :x, 2), Car(6, :y, 2), Car(5, :x, 3), Car(5, :y, 3), Car(2, :x, 2), Car(2, :y, 2), Car(1, :y, 3), Car(4, :y, 2), Car(6, :y, 2))",5,5,1,1436,1518144045956,false
A1F42D4L22K5ND:3ZSANO2JCGFTBM23KS9Y3E51YP4FSQ,prb12604_7,move,"(9, 2)","(4, 1)","Int8[2, 1, 2, 4, 4, 1, 4, 3, 3]","(Car(3, :x, 2), Car(6, :y, 2), Car(5, :x, 3), Car(5, :y, 3), Car(2, :x, 2), Car(2, :y, 2), Car(1, :y, 3), Car(4, :y, 2), Car(6, :y, 2))",4,5,1,573,1518144046529,false
A1F42D4L22K5ND:3ZSANO2JCGFTBM23KS9Y3E51YP4FSQ,prb12604_7,move,"(5, -1)","(9, 2)","Int8[2, 1, 2, 4, 4, 1, 4, 3, 5]","(Car(3, :x, 2), Car(6, :y, 2), Car(5, :x, 3), Car(5, :y, 3), Car(2, :x, 2), Car(2, :y, 2), Car(1, :y, 3), Car(4, :y, 2), Car(6, :y, 2))",3,5,1,994,1518144047523,false
A1F42D4L22K5ND:3ZSANO2JCGFTBM23KS9Y3E51YP4FSQ,prb12604_7,move,"(2, 2)","(5, -1)","Int8[2, 1, 2, 4, 3, 1, 4, 3, 5]","(Car(3, :x, 2), Car(6, :y, 2), Car(5, :x, 3), Car(5, :y, 3), Car(2, :x, 2), Car(2, :y, 2), Car(1, :y, 3), Car(4, :y, 2), Car(6, :y, 2))",3,5,1,975,1518144048498,false
A1F42D4L22K5ND:3ZSANO2JCGFTBM23KS9Y3E51YP4FSQ,prb12604_7,move,"(1, -1)","(2, 2)","Int8[2, 3, 2, 4, 3, 1, 4, 3, 5]","(Car(3, :x, 2), Car(6, :y, 2), Car(5, :x, 3), Car(5, :y, 3), Car(2, :x, 2), Car(2, :y, 2), Car(1, :y, 3), Car(4, :y, 2), Car(6, :y, 2))",4,5,1,1700,1518144050198,false
A1F42D4L22K5ND:3ZSANO2JCGFTBM23KS9Y3E51YP4FSQ,prb12604_7,move,"(1, 1)","(1, -1)","Int8[1, 3, 2, 4, 3, 1, 4, 3, 5]","(Car(3, :x, 2), Car(6, :y, 2), Car(5, :x, 3), Car(5, :y, 3), Car(2, :x, 2), Car(2, :y, 2), Car(1, :y, 3), Car(4, :y, 2), Car(6, :y, 2))",5,5,1,1127,1518144051325,false
A1F42D4L22K5ND:3ZSANO2JCGFTBM23KS9Y3E51YP4FSQ,prb12604_7,move,"(7, -3)","(1, 1)","Int8[2, 3, 2, 4, 3, 1, 4, 3, 5]","(Car(3, :x, 2), Car(6, :y, 2), Car(5, :x, 3), Car(5, :y, 3), Car(2, :x, 2), Car(2, :y, 2), Car(1, :y, 3), Car(4, :y, 2), Car(6, :y, 2))",4,5,1,703,1518144052028,false
A1F42D4L22K5ND:3ZSANO2JCGFTBM23KS9Y3E51YP4FSQ,prb12604_7,move,"(3, -1)","(7, -3)","Int8[2, 3, 2, 4, 3, 1, 1, 3, 5]","(Car(3, :x, 2), Car(6, :y, 2), Car(5, :x, 3), Car(5, :y, 3), Car(2, :x, 2), Car(2, :y, 2), Car(1, :y, 3), Car(4, :y, 2), Car(6, :y, 2))",3,5,1,954,1518144052982,false
A1F42D4L22K5ND:3ZSANO2JCGFTBM23KS9Y3E51YP4FSQ,prb12604_7,move,"(4, -3)","(3, -1)","Int8[2, 3, 1, 4, 3, 1, 1, 3, 5]","(Car(3, :x, 2), Car(6, :y, 2), Car(5, :x, 3), Car(5, :y, 3), Car(2, :x, 2), Car(2, :y, 2), Car(1, :y, 3), Car(4, :y, 2), Car(6, :y, 2))",2,5,1,798,1518144053780,false
A1F42D4L22K5ND:3ZSANO2JCGFTBM23KS9Y3E51YP4FSQ,prb12604_7,move,"(2, -2)","(4, -3)","Int8[2, 3, 1, 1, 3, 1, 1, 3, 5]","(Car(3, :x, 2), Car(6, :y, 2), Car(5, :x, 3), Car(5, :y, 3), Car(2, :x, 2), Car(2, :y, 2), Car(1, :y, 3), Car(4, :y, 2), Car(6, :y, 2))",3,5,1,1091,1518144054871,false
A1F42D4L22K5ND:3ZSANO2JCGFTBM23KS9Y3E51YP4FSQ,prb12604_7,move,"(9, -2)","(2, -2)","Int8[2, 1, 1, 1, 3, 1, 1, 3, 5]","(Car(3, :x, 2), Car(6, :y, 2), Car(5, :x, 3), Car(5, :y, 3), Car(2, :x, 2), Car(2, :y, 2), Car(1, :y, 3), Car(4, :y, 2), Car(6, :y, 2))",2,5,1,801,1518144055672,false
A1F42D4L22K5ND:3ZSANO2JCGFTBM23KS9Y3E51YP4FSQ,prb12604_7,move,"(3, 3)","(9, -2)","Int8[2, 1, 1, 1, 3, 1, 1, 3, 3]","(Car(3, :x, 2), Car(6, :y, 2), Car(5, :x, 3), Car(5, :y, 3), Car(2, :x, 2), Car(2, :y, 2), Car(1, :y, 3), Car(4, :y, 2), Car(6, :y, 2))",3,5,1,1038,1518144056710,false
A1F42D4L22K5ND:3ZSANO2JCGFTBM23KS9Y3E51YP4FSQ,prb12604_7,move,"(7, 3)","(3, 3)","Int8[2, 1, 4, 1, 3, 1, 1, 3, 3]","(Car(3, :x, 2), Car(6, :y, 2), Car(5, :x, 3), Car(5, :y, 3), Car(2, :x, 2), Car(2, :y, 2), Car(1, :y, 3), Car(4, :y, 2), Car(6, :y, 2))",4,5,1,788,1518144057498,false
A1F42D4L22K5ND:3ZSANO2JCGFTBM23KS9Y3E51YP4FSQ,prb12604_7,move,"(1, -1)","(7, 3)","Int8[2, 1, 4, 1, 3, 1, 4, 3, 3]","(Car(3, :x, 2), Car(6, :y, 2), Car(5, :x, 3), Car(5, :y, 3), Car(2, :x, 2), Car(2, :y, 2), Car(1, :y, 3), Car(4, :y, 2), Car(6, :y, 2))",5,5,1,1502,1518144059000,false
A1F42D4L22K5ND:3ZSANO2JCGFTBM23KS9Y3E51YP4FSQ,prb12604_7,move,"(3, -2)","(1, -1)","Int8[1, 1, 4, 1, 3, 1, 4, 3, 3]","(Car(3, :x, 2), Car(6, :y, 2), Car(5, :x, 3), Car(5, :y, 3), Car(2, :x, 2), Car(2, :y, 2), Car(1, :y, 3), Car(4, :y, 2), Car(6, :y, 2))",6,5,1,2009,1518144061009,false
A1F42D4L22K5ND:3ZSANO2JCGFTBM23KS9Y3E51YP4FSQ,prb12604_7,move,"(4, 3)","(3, -2)","Int8[1, 1, 2, 1, 3, 1, 4, 3, 3]","(Car(3, :x, 2), Car(6, :y, 2), Car(5, :x, 3), Car(5, :y, 3), Car(2, :x, 2), Car(2, :y, 2), Car(1, :y, 3), Car(4, :y, 2), Car(6, :y, 2))",6,5,1,838,1518144061847,false
A1F42D4L22K5ND:3ZSANO2JCGFTBM23KS9Y3E51YP4FSQ,prb12604_7,move,"(9, 2)","(4, 3)","Int8[1, 1, 2, 4, 3, 1, 4, 3, 3]","(Car(3, :x, 2), Car(6, :y, 2), Car(5, :x, 3), Car(5, :y, 3), Car(2, :x, 2), Car(2, :y, 2), Car(1, :y, 3), Car(4, :y, 2), Car(6, :y, 2))",5,5,1,783,1518144062630,false
A1F42D4L22K5ND:3ZSANO2JCGFTBM23KS9Y3E51YP4FSQ,prb12604_7,move,"(5, 1)","(9, 2)","Int8[1, 1, 2, 4, 3, 1, 4, 3, 5]","(Car(3, :x, 2), Car(6, :y, 2), Car(5, :x, 3), Car(5, :y, 3), Car(2, :x, 2), Car(2, :y, 2), Car(1, :y, 3), Car(4, :y, 2), Car(6, :y, 2))",4,5,1,921,1518144063551,false
A1F42D4L22K5ND:3ZSANO2JCGFTBM23KS9Y3E51YP4FSQ,prb12604_7,move,"(2, 2)","(5, 1)","Int8[1, 1, 2, 4, 4, 1, 4, 3, 5]","(Car(3, :x, 2), Car(6, :y, 2), Car(5, :x, 3), Car(5, :y, 3), Car(2, :x, 2), Car(2, :y, 2), Car(1, :y, 3), Car(4, :y, 2), Car(6, :y, 2))",4,5,1,683,1518144064234,false
A1F42D4L22K5ND:3ZSANO2JCGFTBM23KS9Y3E51YP4FSQ,prb12604_7,move,"(5, 1)","(2, 2)","Int8[1, 3, 2, 4, 4, 1, 4, 3, 5]","(Car(3, :x, 2), Car(6, :y, 2), Car(5, :x, 3), Car(5, :y, 3), Car(2, :x, 2), Car(2, :y, 2), Car(1, :y, 3), Car(4, :y, 2), Car(6, :y, 2))",5,5,1,644,1518144064878,false
A1F42D4L22K5ND:3ZSANO2JCGFTBM23KS9Y3E51YP4FSQ,prb12604_7,move,"(8, -2)","(5, 1)","Int8[1, 3, 2, 4, 5, 1, 4, 3, 5]","(Car(3, :x, 2), Car(6, :y, 2), Car(5, :x, 3), Car(5, :y, 3), Car(2, :x, 2), Car(2, :y, 2), Car(1, :y, 3), Car(4, :y, 2), Car(6, :y, 2))",6,5,1,736,1518144065614,false
A1F42D4L22K5ND:3ZSANO2JCGFTBM23KS9Y3E51YP4FSQ,prb12604_7,move,"(1, 3)","(8, -2)","Int8[1, 3, 2, 4, 5, 1, 4, 1, 5]","(Car(3, :x, 2), Car(6, :y, 2), Car(5, :x, 3), Car(5, :y, 3), Car(2, :x, 2), Car(2, :y, 2), Car(1, :y, 3), Car(4, :y, 2), Car(6, :y, 2))",6,5,1,847,1518144066461,false
A1F42D4L22K5ND:3ZSANO2JCGFTBM23KS9Y3E51YP4FSQ,prb12604_7,move,"(7, -3)","(1, 3)","Int8[4, 3, 2, 4, 5, 1, 4, 1, 5]","(Car(3, :x, 2), Car(6, :y, 2), Car(5, :x, 3), Car(5, :y, 3), Car(2, :x, 2), Car(2, :y, 2), Car(1, :y, 3), Car(4, :y, 2), Car(6, :y, 2))",6,5,1,1424,1518144067885,false
A1F42D4L22K5ND:3ZSANO2JCGFTBM23KS9Y3E51YP4FSQ,prb12604_7,move,"(3, -1)","(7, -3)","Int8[4, 3, 2, 4, 5, 1, 1, 1, 5]","(Car(3, :x, 2), Car(6, :y, 2), Car(5, :x, 3), Car(5, :y, 3), Car(2, :x, 2), Car(2, :y, 2), Car(1, :y, 3), Car(4, :y, 2), Car(6, :y, 2))",5,5,1,948,1518144068833,false
A1F42D4L22K5ND:3ZSANO2JCGFTBM23KS9Y3E51YP4FSQ,prb12604_7,move,"(1, -2)","(3, -1)","Int8[4, 3, 1, 4, 5, 1, 1, 1, 5]","(Car(3, :x, 2), Car(6, :y, 2), Car(5, :x, 3), Car(5, :y, 3), Car(2, :x, 2), Car(2, :y, 2), Car(1, :y, 3), Car(4, :y, 2), Car(6, :y, 2))",4,5,1,771,1518144069604,false
A1F42D4L22K5ND:3ZSANO2JCGFTBM23KS9Y3E51YP4FSQ,prb12604_7,move,"(4, -1)","(1, -2)","Int8[2, 3, 1, 4, 5, 1, 1, 1, 5]","(Car(3, :x, 2), Car(6, :y, 2), Car(5, :x, 3), Car(5, :y, 3), Car(2, :x, 2), Car(2, :y, 2), Car(1, :y, 3), Car(4, :y, 2), Car(6, :y, 2))",3,5,1,754,1518144070358,false
A1F42D4L22K5ND:3ZSANO2JCGFTBM23KS9Y3E51YP4FSQ,prb12604_7,move,"(8, 4)","(4, -1)","Int8[2, 3, 1, 3, 5, 1, 1, 1, 5]","(Car(3, :x, 2), Car(6, :y, 2), Car(5, :x, 3), Car(5, :y, 3), Car(2, :x, 2), Car(2, :y, 2), Car(1, :y, 3), Car(4, :y, 2), Car(6, :y, 2))",4,5,1,1143,1518144071501,false
A1F42D4L22K5ND:3ZSANO2JCGFTBM23KS9Y3E51YP4FSQ,prb12604_7,move,"(5, -2)","(8, 4)","Int8[2, 3, 1, 3, 5, 1, 1, 5, 5]","(Car(3, :x, 2), Car(6, :y, 2), Car(5, :x, 3), Car(5, :y, 3), Car(2, :x, 2), Car(2, :y, 2), Car(1, :y, 3), Car(4, :y, 2), Car(6, :y, 2))",3,5,1,859,1518144072360,false
A1F42D4L22K5ND:3ZSANO2JCGFTBM23KS9Y3E51YP4FSQ,prb12604_7,move,"(4, -2)","(5, -2)","Int8[2, 3, 1, 3, 3, 1, 1, 5, 5]","(Car(3, :x, 2), Car(6, :y, 2), Car(5, :x, 3), Car(5, :y, 3), Car(2, :x, 2), Car(2, :y, 2), Car(1, :y, 3), Car(4, :y, 2), Car(6, :y, 2))",2,5,1,820,1518144073180,false
A1F42D4L22K5ND:3ZSANO2JCGFTBM23KS9Y3E51YP4FSQ,prb12604_7,move,"(2, -2)","(4, -2)","Int8[2, 3, 1, 1, 3, 1, 1, 5, 5]","(Car(3, :x, 2), Car(6, :y, 2), Car(5, :x, 3), Car(5, :y, 3), Car(2, :x, 2), Car(2, :y, 2), Car(1, :y, 3), Car(4, :y, 2), Car(6, :y, 2))",2,5,1,924,1518144074104,false
A1F42D4L22K5ND:3ZSANO2JCGFTBM23KS9Y3E51YP4FSQ,prb12604_7,move,"(4, 3)","(2, -2)","Int8[2, 1, 1, 1, 3, 1, 1, 5, 5]","(Car(3, :x, 2), Car(6, :y, 2), Car(5, :x, 3), Car(5, :y, 3), Car(2, :x, 2), Car(2, :y, 2), Car(1, :y, 3), Car(4, :y, 2), Car(6, :y, 2))",1,5,1,1102,1518144075206,false
A1F42D4L22K5ND:3ZSANO2JCGFTBM23KS9Y3E51YP4FSQ,prb12604_7,win,"(0, 0)","(4, 3)","Int8[2, 1, 1, 4, 3, 1, 1, 5, 5]","(Car(3, :x, 2), Car(6, :y, 2), Car(5, :x, 3), Car(5, :y, 3), Car(2, :x, 2), Car(2, :y, 2), Car(1, :y, 3), Car(4, :y, 2), Car(6, :y, 2))",0,5,1,0,1518144075206,false
A1F42D4L22K5ND:3ZSANO2JCGFTBM23KS9Y3E51YP4FSQ,prb24227_16,start,"(0, 0)","(0, 0)","Int8[2, 1, 2, 2, 3, 1, 3, 1, 1]","(Car(3, :x, 2), Car(6, :x, 2), Car(6, :y, 2), Car(4, :x, 3), Car(6, :x, 2), Car(2, :x, 2), Car(1, :y, 3), Car(4, :y, 3), Car(3, :y, 2))",14,14,1,0,1518144077164,false
A1F42D4L22K5ND:3ZSANO2JCGFTBM23KS9Y3E51YP4FSQ,prb24227_16,move,"(3, -1)","(0, 0)","Int8[2, 1, 2, 2, 3, 1, 3, 1, 1]","(Car(3, :x, 2), Car(6, :x, 2), Car(6, :y, 2), Car(4, :x, 3), Car(6, :x, 2), Car(2, :x, 2), Car(1, :y, 3), Car(4, :y, 3), Car(3, :y, 2))",14,14,1,1836,1518144079000,true
A1F42D4L22K5ND:3ZSANO2JCGFTBM23KS9Y3E51YP4FSQ,prb24227_16,move,"(4, 2)","(3, -1)","Int8[2, 1, 1, 2, 3, 1, 3, 1, 1]","(Car(3, :x, 2), Car(6, :x, 2), Car(6, :y, 2), Car(4, :x, 3), Car(6, :x, 2), Car(2, :x, 2), Car(1, :y, 3), Car(4, :y, 3), Car(3, :y, 2))",13,14,1,750,1518144079750,false
A1F42D4L22K5ND:3ZSANO2JCGFTBM23KS9Y3E51YP4FSQ,prb24227_16,move,"(5, 2)","(4, 2)","Int8[2, 1, 1, 4, 3, 1, 3, 1, 1]","(Car(3, :x, 2), Car(6, :x, 2), Car(6, :y, 2), Car(4, :x, 3), Car(6, :x, 2), Car(2, :x, 2), Car(1, :y, 3), Car(4, :y, 3), Car(3, :y, 2))",12,14,1,605,1518144080355,false
A1F42D4L22K5ND:3ZSANO2JCGFTBM23KS9Y3E51YP4FSQ,prb24227_16,move,"(4, -2)","(5, 2)","Int8[2, 1, 1, 4, 5, 1, 3, 1, 1]","(Car(3, :x, 2), Car(6, :x, 2), Car(6, :y, 2), Car(4, :x, 3), Car(6, :x, 2), Car(2, :x, 2), Car(1, :y, 3), Car(4, :y, 3), Car(3, :y, 2))",11,14,1,2269,1518144082624,false
A1F42D4L22K5ND:3ZSANO2JCGFTBM23KS9Y3E51YP4FSQ,prb24227_16,move,"(4, 2)","(4, -2)","Int8[2, 1, 1, 2, 5, 1, 3, 1, 1]","(Car(3, :x, 2), Car(6, :x, 2), Car(6, :y, 2), Car(4, :x, 3), Car(6, :x, 2), Car(2, :x, 2), Car(1, :y, 3), Car(4, :y, 3), Car(3, :y, 2))",12,14,1,2181,1518144084805,false
A1F42D4L22K5ND:3ZSANO2JCGFTBM23KS9Y3E51YP4FSQ,prb24227_16,move,"(5, -1)","(4, 2)","Int8[2, 1, 1, 4, 5, 1, 3, 1, 1]","(Car(3, :x, 2), Car(6, :x, 2), Car(6, :y, 2), Car(4, :x, 3), Car(6, :x, 2), Car(2, :x, 2), Car(1, :y, 3), Car(4, :y, 3), Car(3, :y, 2))",11,14,1,1614,1518144086419,false
A1F42D4L22K5ND:3ZSANO2JCGFTBM23KS9Y3E51YP4FSQ,prb24227_16,move,"(2, 1)","(5, -1)","Int8[2, 1, 1, 4, 4, 1, 3, 1, 1]","(Car(3, :x, 2), Car(6, :x, 2), Car(6, :y, 2), Car(4, :x, 3), Car(6, :x, 2), Car(2, :x, 2), Car(1, :y, 3), Car(4, :y, 3), Car(3, :y, 2))",12,14,1,634,1518144087053,false
A1F42D4L22K5ND:3ZSANO2JCGFTBM23KS9Y3E51YP4FSQ,prb24227_16,move,"(5, 1)","(2, 1)","Int8[2, 2, 1, 4, 4, 1, 3, 1, 1]","(Car(3, :x, 2), Car(6, :x, 2), Car(6, :y, 2), Car(4, :x, 3), Car(6, :x, 2), Car(2, :x, 2), Car(1, :y, 3), Car(4, :y, 3), Car(3, :y, 2))",11,14,1,787,1518144087840,false
A1F42D4L22K5ND:3ZSANO2JCGFTBM23KS9Y3E51YP4FSQ,prb24227_16,move,"(2, 1)","(5, 1)","Int8[2, 2, 1, 4, 5, 1, 3, 1, 1]","(Car(3, :x, 2), Car(6, :x, 2), Car(6, :y, 2), Car(4, :x, 3), Car(6, :x, 2), Car(2, :x, 2), Car(1, :y, 3), Car(4, :y, 3), Car(3, :y, 2))",10,14,1,701,1518144088541,false
A1F42D4L22K5ND:3ZSANO2JCGFTBM23KS9Y3E51YP4FSQ,prb24227_16,move,"(7, 1)","(2, 1)","Int8[2, 3, 1, 4, 5, 1, 3, 1, 1]","(Car(3, :x, 2), Car(6, :x, 2), Car(6, :y, 2), Car(4, :x, 3), Car(6, :x, 2), Car(2, :x, 2), Car(1, :y, 3), Car(4, :y, 3), Car(3, :y, 2))",10,14,1,662,1518144089203,false
A1F42D4L22K5ND:3ZSANO2JCGFTBM23KS9Y3E51YP4FSQ,prb24227_16,move,"(1, -1)","(7, 1)","Int8[2, 3, 1, 4, 5, 1, 4, 1, 1]","(Car(3, :x, 2), Car(6, :x, 2), Car(6, :y, 2), Car(4, :x, 3), Car(6, :x, 2), Car(2, :x, 2), Car(1, :y, 3), Car(4, :y, 3), Car(3, :y, 2))",9,14,1,622,1518144089825,false
A1F42D4L22K5ND:3ZSANO2JCGFTBM23KS9Y3E51YP4FSQ,prb24227_16,move,"(4, -2)","(1, -1)","Int8[1, 3, 1, 4, 5, 1, 4, 1, 1]","(Car(3, :x, 2), Car(6, :x, 2), Car(6, :y, 2), Car(4, :x, 3), Car(6, :x, 2), Car(2, :x, 2), Car(1, :y, 3), Car(4, :y, 3), Car(3, :y, 2))",8,14,1,870,1518144090695,false
